user_id,trust_level,count
93708,0,10
87277,1,2
98064,1,1
7606,1,3
7706,1,3
965,1,5
249,1,6
240,2,20
20133,2,16
94542,0,1
93434,2,217
93833,0,1
93865,0,1
93876,1,16
80863,2,79
178848,1,1
199284,0,1
290701,0,1
7586,1,5
5030,1,3
84,2,8
93934,0,1
93946,0,1
5792,2,19
80711,1,12
21224,1,11
32719,1,4
68338,0,1
93990,1,2
95278,0,1
137147,0,1
153924,0,2
155660,0,1
179096,1,1
198163,0,1
479060,0,1
530787,0,2
616323,0,1
57663,2,10
4392,1,3
4742,2,5
94109,1,1
812,1,23
4065,1,4
7372,1,1
7693,0,1
5987,1,1
806,1,1
7948,0,3
2289,2,8
6881,1,3
4833,2,16
94170,0,3
94180,1,1
117725,1,7
136565,1,6
131210,2,31
191323,1,19
67237,2,36
287243,2,460
66678,1,7
304739,2,55
691150,0,1
6416,2,7
2586,1,8
7937,0,1
94488,0,2
61754,1,5
95182,1,8
94286,0,1
94351,0,1
94992,0,1
263883,0,1
94381,0,1
155987,0,1
186675,0,3
2478,1,4
20303,1,12
94308,0,1
94413,0,1
85949,0,1
165436,0,1
364464,0,2
94503,1,11
6954,1,2
94497,0,3
94591,0,1
97428,0,1
23931,1,23
389647,0,1
94606,1,1
245642,0,2
73581,1,11
94602,0,3
100579,0,1
94638,0,1
115745,0,1
72913,2,39
112849,1,8
17,4,4
94664,0,1
554,2,29
7738,1,4
7570,1,1
41734,1,4
500387,2,8
94734,0,1
6488,1,3
94774,0,1
94780,0,1
94771,0,1
94835,1,6
94881,1,1
94880,0,2
111849,0,3
7514,1,2
91507,2,16
94940,0,4
4540,1,1
7729,1,8
95030,0,1
285700,0,1
334234,0,1
348336,1,1
382979,0,1
94580,2,37
101408,2,18
3066,2,4
439,2,9
11006,2,4
10733,2,37
95085,1,5
98920,1,8
102154,0,1
232133,1,3
5332,1,1
95155,1,7
95174,0,1
193297,0,2
18130,1,3
95196,0,1
95207,0,2
645860,0,1
71649,1,2
65945,1,12
95393,0,1
97088,1,2
568440,0,1
95819,1,1
150996,1,1
259282,0,5
95455,0,1
95487,0,1
202946,0,1
95555,0,3
95568,0,1
3242,1,7
95588,0,2
530,1,3
7825,1,2
7939,2,5
47250,0,1
48544,1,2
73833,1,2
95651,0,1
95706,0,1
72051,0,1
95867,0,1
102906,0,2
93187,0,1
94164,1,1
95845,0,4
105479,0,1
7805,1,1
6874,1,2
95809,0,2
95872,0,1
95851,0,5
231136,0,3
95852,1,13
71763,2,5
95932,0,1
142017,1,13
95907,0,1
270683,0,1
310573,1,1
361152,0,1
95965,0,1
95958,0,1
95973,0,1
96033,0,1
96065,0,2
480072,0,1
96080,0,1
230699,1,1
96115,0,1
98744,0,1
98768,0,1
98784,1,1
96139,0,1
96144,1,4
96930,1,6
83049,0,2
97040,2,8
12717,2,50
99459,0,1
100277,1,1
100423,0,1
51945,0,2
247241,1,5
96196,0,2
96407,0,1
50491,1,1
94648,0,1
11713,1,7
364839,1,1
75741,1,1
27991,1,14
123047,0,1
125599,0,1
202948,0,1
105767,0,2
243568,0,1
24284,2,23
248492,0,2
386071,0,1
441835,0,1
533576,0,1
96332,0,3
96342,1,1
84376,0,1
96362,0,2
96680,1,1
102169,0,1
106194,0,1
108133,0,2
143699,0,1
160292,0,1
177851,0,1
185753,0,1
191123,0,1
216272,1,1
234554,0,2
239964,0,1
240851,0,1
243162,0,1
248074,0,3
248406,0,2
260903,0,1
266971,0,1
277759,0,1
277819,0,1
279645,0,1
283237,0,1
293799,0,1
318570,0,1
340658,0,1
353797,1,1
358862,0,2
396218,0,1
396285,0,1
398820,0,1
175167,1,2
425075,0,1
428068,0,1
437509,0,1
441644,0,1
455995,0,1
456186,0,1
457690,0,2
461287,0,1
477599,0,1
483604,1,1
483680,0,1
484206,0,1
488417,0,1
107916,1,1
462757,1,1
498111,0,1
498417,0,1
499431,0,1
499438,0,1
499934,0,1
501297,0,1
508483,0,1
507168,0,1
517441,0,1
518951,0,2
436543,1,1
532810,0,1
533792,0,1
480176,0,1
96360,0,1
7881,1,3
96351,0,4
96382,0,2
101057,0,1
96392,0,1
96402,0,1
96429,1,1
16137,1,10
96473,0,1
7889,0,2
1606,2,5
13991,0,2
13998,0,1
992,0,5
1101,1,7
2594,0,1
96539,0,1
96632,0,1
39430,1,15
28316,1,3
67253,2,34
116073,1,1
92472,2,23
49585,2,16
125724,1,3
31817,2,53
150722,0,1
119422,2,151
152172,0,1
69669,2,67
184117,0,1
184902,0,1
69929,2,29
98442,1,4
93391,0,1
85872,0,2
69114,1,4
101575,0,1
99862,1,4
29889,2,38
84430,1,8
107771,1,1
96969,2,18
86930,1,16
114492,0,1
96604,1,6
96634,0,1
108655,0,1
96669,0,1
7904,1,5
96740,1,5
97261,0,1
97850,0,1
98179,0,1
98586,0,1
98903,0,1
98886,0,1
99334,0,1
98831,0,2
99481,1,2
102115,0,1
103755,0,1
204856,0,1
385890,0,1
398460,0,1
251492,2,28
443975,1,1
115933,1,4
7651,2,6
2354,1,2
11022,1,9
13811,2,36
221638,0,3
96951,0,1
96978,1,3
97011,0,1
97092,1,4
97096,0,1
97522,0,1
99764,0,1
76164,2,25
98373,1,2
99979,0,1
74868,1,6
101237,0,3
102488,0,5
102689,0,1
103305,0,1
103765,1,2
131231,0,1
97080,0,1
224168,0,1
72053,1,3
96534,2,5
96886,1,4
120020,0,1
97069,1,3
97775,1,4
28611,1,2
367,2,93
235240,0,1
97126,0,1
94529,1,4
7929,1,1
97315,0,1
91525,1,1
97350,0,1
97370,0,1
161672,0,2
209505,0,1
241817,1,1
7936,0,6
8032,1,5
32981,1,1
69544,1,1
97422,0,1
97406,1,7
264122,0,1
7935,1,3
97426,1,5
97089,1,1
7847,1,2
97488,0,1
84313,1,2
97530,1,6
97773,0,1
97995,0,2
98736,0,1
98819,0,1
97347,1,2
100684,0,1
100920,0,1
101331,0,1
101336,0,1
101889,0,1
102081,0,1
102283,0,1
102534,0,1
102659,0,1
103201,0,1
103439,0,1
103947,0,1
104762,0,1
104965,0,1
105325,0,1
106162,0,1
106237,0,1
57099,1,5
2953,2,47
97536,1,4
97590,0,1
187181,0,2
97625,1,2
97633,0,2
97710,0,1
97686,0,3
97715,0,2
244963,0,1
97740,0,1
97444,1,2
97753,1,1
100476,0,1
15518,2,44
97786,1,4
94757,1,8
86929,1,4
35208,1,11
114996,1,2
70562,1,1
5343,1,6
7971,1,1
2290,1,4
97960,0,1
97892,1,2
89111,1,2
305981,0,1
97994,1,2
97989,0,1
98038,0,1
98045,0,1
150964,0,1
98065,0,2
154840,0,3
14947,1,2
266257,1,8
269504,1,1
269808,0,2
98081,0,1
98203,0,1
98312,0,1
98746,0,1
101543,0,1
103116,0,1
106155,0,1
106535,0,1
113444,0,1
47614,0,2
114318,1,2
115450,0,1
115697,0,2
115746,1,2
116000,0,1
116632,0,1
117924,0,2
118253,1,1
118757,0,3
118770,0,1
119884,0,1
130819,1,1
275444,0,1
275961,0,1
276834,0,2
276901,0,1
277203,0,1
98076,0,4
98102,0,1
98050,0,1
98114,1,6
98117,0,1
3378,1,1
71115,2,7
19772,1,5
98169,1,21
98178,0,1
107942,0,3
98235,0,1
97878,1,1
186066,1,2
98262,0,1
266207,1,2
7504,0,2
5528,2,11
98273,0,2
230072,1,1
98300,0,1
225169,0,1
7988,0,1
6074,1,5
98259,1,2
155687,0,1
170391,1,2
33221,0,3
98534,0,2
142016,2,7
98539,0,1
182106,0,1
98558,0,1
96667,0,3
98719,0,1
101505,0,1
102093,0,1
103318,1,11
103850,1,2
103863,0,1
104269,0,1
104429,0,1
104530,0,1
104985,0,1
104987,0,1
105086,1,5
105089,0,1
105156,0,1
105224,0,1
89586,0,1
106064,0,1
21372,1,6
106731,0,1
106806,0,1
105270,1,5
106892,1,1
106959,0,2
106975,0,1
107105,0,1
107115,1,3
107203,0,2
107419,0,1
110895,0,1
111042,0,1
112244,0,1
112351,0,1
113321,0,1
113750,1,1
119858,0,1
121806,1,3
124390,0,1
142106,0,1
142963,0,1
143449,0,1
147076,1,1
174833,0,1
274408,0,1
278396,0,2
318807,0,1
335750,0,1
129882,0,2
400319,0,3
423200,0,2
443239,0,2
444985,0,1
445988,0,1
436906,1,6
446480,1,1
171726,2,104
447207,0,2
98570,1,6
12791,2,65
213960,0,1
236712,0,1
244742,2,22
394880,0,1
411043,0,1
412571,1,2
446797,2,4
254800,2,19
98574,1,7
94937,1,9
98597,1,2
45206,2,20
98585,1,19
98617,1,2
46308,2,11
98624,0,1
131670,1,3
98680,0,1
5068,4,1
98706,1,1
98910,0,1
243283,0,1
8012,1,4
98752,0,4
102693,0,2
96454,2,6
109668,0,1
98797,0,1
316284,0,2
505451,0,1
98834,0,2
15957,0,1
86624,1,14
164540,3,143
198874,0,2
141592,2,56
16554,2,46
173621,2,312
197767,2,112
578996,0,1
98955,0,1
98974,0,1
4787,1,8
9070,1,8
4289,2,16
3666,1,3
99006,0,7
8828,1,16
25162,1,9
30050,1,1
192912,0,1
5162,1,6
64258,0,1
5083,1,4
99177,1,25
8048,1,2
13959,1,6
119304,0,1
120097,0,1
166166,0,1
182516,0,1
215655,1,1
341100,0,1
424092,2,14
435478,0,1
99301,0,1
105997,0,1
112477,0,1
270454,1,7
1969,0,3
99330,0,1
99385,0,1
99365,0,2
99454,0,1
99456,1,12
99462,0,1
43348,2,25
100387,0,1
103050,0,5
59056,1,3
3070,2,8
12911,1,4
100713,0,1
99486,1,1
11020,2,15
3225,2,102
4530,1,2
8881,2,15
99511,0,1
99534,0,1
98633,1,1
99558,1,2
417175,1,2
8069,1,2
99594,0,1
99584,0,1
68707,1,7
99674,1,2
99492,0,1
414328,1,1
99663,0,1
8222,2,22
66774,0,3
99790,0,1
7087,2,7
99965,1,1
100465,0,1
104559,0,1
53732,1,3
116375,0,1
5453,1,22
99912,0,1
6429,1,1
426101,1,4
465430,1,9
99919,0,2
99951,1,4
12177,2,14
99240,0,1
94678,1,1
99984,0,1
100023,0,1
100077,0,1
250968,0,1
176971,1,28
127160,2,107
100103,0,1
172989,0,1
136814,0,1
220533,0,1
100116,0,1
100125,0,1
4327,1,3
16,4,9
100078,0,2
467997,1,5
100229,0,1
100269,0,1
8103,1,6
100362,0,1
8534,1,3
3056,2,12
84517,0,1
58779,2,48
103847,0,1
107399,0,1
247402,0,1
280773,0,1
287130,1,2
392413,0,1
399813,0,1
480136,0,2
671367,1,5
749466,0,1
758444,0,1
34509,1,7
3639,0,2
3633,2,126
100553,0,1
100637,1,6
100636,0,1
106281,0,1
106328,0,1
106524,0,1
106531,0,1
106682,0,1
32897,0,2
110520,0,1
112139,1,13
112228,0,1
112240,0,1
113417,0,1
109208,1,3
113877,0,2
116519,0,2
112648,1,5
117365,0,1
119358,0,1
100662,0,1
100664,0,1
100676,0,3
102469,0,2
115559,0,2
115654,0,2
116054,1,5
116262,1,3
114715,1,4
5027,1,2
100721,0,2
4782,2,37
9986,0,1
100752,0,2
100840,0,1
100842,1,3
100888,0,2
74975,1,1
63449,1,2
100951,0,1
100990,1,2
100973,0,3
232868,0,1
165406,1,30
555305,0,1
597077,0,1
694269,0,2
100998,0,1
7276,0,3
136556,0,1
245184,0,1
393846,0,2
105256,0,3
109334,0,11
106000,1,12
119789,1,3
360868,0,1
362516,0,1
327590,1,3
179801,1,4
386539,0,1
13476,2,154
120219,0,2
15558,1,3
22010,2,113
234793,1,1
262953,0,1
7283,2,24
101091,0,2
101107,0,2
95723,1,2
6373,1,4
5389,2,33
51185,1,1
103691,2,126
101208,0,1
2811,1,3
101211,0,2
101494,0,1
8174,1,4
98374,1,3
70042,2,580
31600,2,12
241273,0,1
99329,0,1
138099,0,1
71750,1,2
8187,1,5
101670,0,6
101676,1,6
101668,0,1
159125,1,1
96045,1,1
112965,0,6
59090,1,4
117441,1,3
117716,1,1
14625,1,15
128545,1,9
157223,0,1
420725,0,1
101808,1,2
101852,0,1
101856,1,3
104298,0,3
323093,1,2
8138,1,7
7564,1,2
101926,1,5
2186,1,3
101942,0,1
101946,0,1
102992,0,1
8211,1,7
13474,1,9
101959,0,1
113670,0,1
115360,0,1
115685,1,8
635701,0,2
101952,1,21
88922,2,40
101978,0,1
104252,1,1
102362,1,2
101733,1,2
102035,0,1
373782,1,3
197520,0,2
102043,1,3
103819,1,2
55150,1,7
102086,0,1
100539,0,8
102056,2,13
92474,1,1
17127,2,20
246048,1,2
102127,0,1
3408,1,1
80051,1,6
77206,1,1
102235,1,5
103146,1,3
102231,1,1
102240,0,1
96442,1,5
120855,0,1
84355,0,1
207217,0,1
237127,1,2
245651,0,1
260504,0,1
155686,2,67
102274,0,4
102828,1,3
110322,1,5
130380,0,1
484325,1,6
110102,1,6
8233,0,2
102345,0,1
102387,0,1
102412,0,1
415346,0,1
102439,0,1
102455,1,1
102938,0,1
8039,1,7
10516,0,1
103523,0,1
248170,1,5
251749,1,7
504416,0,2
102501,0,1
102504,1,3
102572,0,1
102636,1,2
102680,0,1
102518,1,6
44021,1,1
96762,1,4
15719,0,3
219069,0,1
10132,1,1
160986,1,1
96081,1,4
88761,1,7
69163,1,4
102772,1,1
6449,1,2
8887,2,7
79570,1,4
102870,1,8
103332,2,10
103665,0,1
104010,1,1
105410,0,1
106066,0,1
106910,0,1
106890,1,3
107056,0,1
107386,0,1
107815,0,1
107850,0,1
108531,0,1
108902,0,1
109194,0,1
110729,0,1
111642,0,1
115735,0,1
116346,0,1
118658,0,1
118726,0,1
121351,0,1
107178,1,10
135253,0,2
165479,1,4
19682,1,3
220771,1,3
239832,0,1
282920,1,1
102979,0,1
263838,1,2
325565,0,1
8277,1,2
24060,0,3
30221,1,2
103022,0,1
104444,0,1
106379,0,1
112594,0,1
589243,0,1
103700,0,1
101754,0,1
70403,1,4
109098,1,13
303879,0,1
393367,0,4
8280,0,1
8586,1,5
103113,0,1
103127,0,1
12253,1,10
19920,0,3
103244,0,1
103302,1,2
1060,2,13
103224,0,2
104158,0,1
240973,0,2
263820,0,1
300160,0,1
104232,1,2
104272,0,3
105721,0,1
66662,1,16
158100,1,1
247113,0,1
103208,0,1
98070,1,7
258749,1,1
274856,0,1
8047,1,2
1599,1,3
1371,1,1
6608,1,1
6159,1,1
3128,1,1
8876,1,1
6969,1,3
15380,2,67
90660,1,1
103157,0,1
103382,0,1
103440,0,2
103432,2,12
7143,2,69
1462,2,14
8049,1,7
11378,0,1
8308,1,1
11423,1,5
7815,1,7
8249,1,1
8424,0,1
102101,1,11
222569,0,2
222965,0,1
213757,2,9
242122,1,2
276688,1,2
324833,0,1
324981,1,3
315730,1,1
334199,1,1
361854,0,1
364434,1,2
185447,1,3
365830,1,6
414596,1,3
437604,0,2
452537,1,1
453979,1,4
452875,1,4
297833,2,189
494405,2,11
499339,1,1
648225,1,6
519745,2,41
647669,2,53
103724,0,1
33171,2,4
145878,0,1
234060,0,1
103743,1,1
103738,0,1
162397,0,1
162446,0,1
186655,0,1
160653,0,1
220979,0,1
231844,0,1
263640,0,1
103752,0,2
103770,0,1
103815,2,23
103916,0,3
103951,0,3
122031,0,1
103946,0,1
103966,0,1
104206,2,13
104025,0,1
756497,1,1
102721,1,3
104061,0,1
262731,0,1
375514,0,2
104018,1,2
104102,0,1
46925,1,1
133594,0,2
104112,0,1
115552,0,1
8251,0,2
104116,1,1
236503,0,1
104147,0,4
123888,0,6
104151,0,1
118685,0,2
150035,0,3
155206,0,1
54922,0,2
259154,0,1
309637,0,2
412437,0,1
472048,0,1
511299,0,1
162792,0,1
601086,0,1
746642,0,1
104204,1,31
104233,1,2
104001,1,1
112702,0,1
120022,0,1
121277,0,1
121779,0,1
122081,0,1
122099,0,1
122133,0,1
122313,0,1
123234,0,1
123613,0,1
123658,0,1
85819,1,1
124620,0,1
124664,0,1
125321,0,1
130260,0,1
130597,0,1
109782,1,1
136433,0,1
139330,0,1
143189,0,2
147085,1,2
147383,1,4
147712,1,1
154106,0,2
156369,0,1
158782,0,1
161473,0,1
161626,0,1
116017,1,1
162970,0,3
162998,0,2
164599,1,3
164907,0,2
165375,0,1
166723,0,1
168093,0,1
177662,0,1
104282,0,1
104585,0,1
529207,0,2
2461,1,3
104306,0,1
64449,0,4
8326,1,10
8360,1,1
5118,1,4
8353,1,2
104394,0,1
5311,2,3
104376,1,2
104561,0,1
104583,0,1
211934,1,4
104625,0,1
104691,0,1
104903,1,2
105486,0,1
105648,0,1
105963,1,1
106387,1,2
106561,0,1
106092,1,1
106582,0,2
106608,0,1
106647,0,1
107004,0,1
90957,0,2
39766,1,1
108580,0,1
108965,0,1
110984,0,1
111122,0,1
117852,1,3
6879,1,12
147351,2,9
104712,0,5
213052,0,1
104723,1,3
60618,1,8
372306,0,1
104814,0,1
104846,0,3
15267,1,2
45183,1,2
142840,0,1
226656,0,1
247442,0,1
248288,1,3
16739,1,9
97075,1,6
9697,1,2
12413,2,20
226789,0,1
73355,1,2
31847,1,3
15796,1,9
109308,1,1
107454,0,1
15952,2,14
91523,0,1
14321,0,1
45443,2,11
8381,1,3
11199,1,1
42215,0,1
12110,2,55
105131,0,1
105139,0,1
104601,1,7
252214,0,1
385436,1,8
423224,1,9
395447,1,4
2072,1,3
5701,1,11
417402,0,2
674832,0,1
1734,1,4
8480,1,7
105380,0,2
105378,0,1
4672,1,7
105404,1,4
105442,1,2
103526,1,5
105518,0,1
274349,0,5
454575,0,6
457083,1,2
100507,0,3
105546,0,1
105595,0,2
106291,0,1
106353,1,1
106478,0,1
106574,0,1
106868,0,2
8431,0,1
105645,1,1
99127,1,4
105636,0,1
105709,0,1
105652,0,2
161109,2,7
117366,0,1
105653,0,1
110960,1,1
112883,0,1
113372,1,1
132703,0,1
152535,0,1
113495,0,1
165789,1,1
174838,0,1
178158,1,1
166178,0,3
220102,0,1
105647,1,5
105674,0,1
104489,1,3
105753,0,1
105804,0,1
105824,0,1
98162,2,10
42631,2,143
105873,1,1
105892,0,1
105953,0,3
105952,0,4
105957,1,1
106525,0,1
107028,0,1
76616,2,4
111056,0,1
111179,0,1
168025,0,1
176066,1,1
227735,1,2
231287,1,1
105872,0,1
3089,2,194
105943,0,1
168316,0,1
229017,1,10
8422,1,12
12394,1,3
12646,1,2
12566,2,15
12740,1,3
142764,0,1
8453,0,1
6477,0,3
106018,0,1
106026,0,1
106042,0,1
106056,0,1
106275,1,1
106277,0,1
106108,1,1
104277,0,1
106145,0,1
274820,0,2
105353,0,1
106159,0,1
8335,1,2
17349,2,4
106190,0,4
106369,1,1
107086,0,1
108279,0,1
34690,1,8
106185,0,2
8462,0,1
9724,1,6
65171,1,10
125890,1,3
106146,1,3
106266,0,2
74757,1,3
88951,0,1
8420,1,6
106301,0,1
106381,0,1
80836,1,1
108340,1,2
108511,0,2
110544,1,1
173818,0,2
576723,0,1
625906,0,1
370894,2,54
190235,1,2
106877,0,1
109180,0,3
112323,0,3
53801,0,1
106451,0,1
234479,0,1
263528,0,1
590883,0,1
106463,0,1
190426,0,1
58385,2,14
48921,1,3
56520,2,3
19499,2,16
142243,0,1
106577,0,1
113132,0,1
528947,1,1
529293,1,1
532097,1,3
8377,2,154
107284,1,13
104433,1,1
181836,2,11
181938,0,1
494446,1,5
380291,2,20
122482,1,2
12943,1,4
112304,2,15
113364,0,1
240934,2,15
245071,1,2
105582,1,7
126349,0,1
152825,0,1
8507,0,1
22193,0,1
209334,1,9
106778,0,4
106737,0,1
8493,1,6
106863,0,2
80397,1,5
106952,1,22
141048,0,1
251536,0,1
106996,0,1
106997,1,1
243494,0,1
107008,0,1
8522,1,7
8520,1,1
4026,1,1
11332,1,4
107031,0,2
81300,2,17
107107,0,1
107112,0,1
107179,1,8
107204,1,2
107269,0,3
107238,0,2
133385,0,3
107356,1,5
108497,1,3
107379,0,1
107333,1,10
107389,0,1
158061,0,1
158740,0,2
158891,0,1
158935,1,5
158033,2,21
158940,1,2
277048,1,23
107405,0,1
107440,0,1
107464,0,2
129720,1,3
118588,2,26
173969,0,2
264697,0,1
281476,0,1
464973,0,1
107510,0,1
107517,0,2
229862,0,2
9268,2,5
46474,0,1
107574,0,1
107619,0,1
973,1,4
107675,0,1
107695,0,1
37630,0,4
111346,0,2
117487,1,8
117542,1,3
117662,0,1
122242,0,1
122505,1,1
131474,1,7
28984,1,5
132368,1,1
122764,2,187
40676,1,3
130878,1,2
248282,1,2
171510,1,1
78810,1,3
89402,1,1
19266,0,2
6089,1,1
107944,0,1
108202,1,6
639415,1,2
106435,1,1
88527,2,102
134883,1,3
109934,2,35
163361,0,1
20836,2,4
108011,1,2
110546,0,1
193080,0,3
108035,0,1
124107,0,1
114136,0,2
119778,0,3
487185,0,1
503616,1,2
511562,1,3
511709,2,2
512358,0,1
108049,0,1
527056,1,3
4217,2,9
108112,0,3
119888,0,1
74471,0,5
15371,1,1
108154,1,3
462307,0,2
70631,2,23
108191,1,5
110963,0,3
115392,0,1
111316,1,22
111961,0,1
108215,0,2
108217,1,4
194017,1,4
398081,0,5
7778,1,3
108294,0,5
1108,0,1
108305,0,1
108355,0,1
108370,0,1
108380,1,6
108468,0,3
108472,0,4
101957,1,4
108483,0,1
108479,0,1
108501,1,2
108517,0,2
108545,0,1
108589,0,1
35167,1,27
21709,0,2
108611,0,1
108628,0,1
108629,0,1
108502,1,3
109057,0,1
109262,1,2
109290,0,2
109336,0,1
109346,0,1
109357,0,1
109425,1,2
109363,0,2
109449,0,1
109464,0,1
108654,0,2
109479,0,2
109477,0,1
104409,0,1
109520,0,4
109524,0,2
108504,1,7
109557,0,2
108637,0,1
109573,1,2
109585,0,1
109590,1,1
109581,0,1
108638,0,1
109589,1,2
109622,0,1
109634,0,1
14196,2,8
108549,0,1
109018,0,2
109677,0,1
109744,0,1
109160,1,6
109753,0,1
108912,1,1
109807,0,1
109814,1,12
109812,0,1
109016,1,2
109880,0,1
108664,0,1
108674,0,3
82732,0,2
108727,0,1
108731,0,2
108745,0,2
108743,0,1
108764,0,1
108770,0,1
108786,1,1
108785,0,1
108831,0,1
108881,0,1
108900,0,1
108974,0,1
108978,0,1
108989,0,1
109007,0,4
109081,0,1
109076,0,4
109133,0,1
109189,0,1
109232,1,6
109236,0,1
109248,0,1
109258,0,1
109256,0,1
108357,1,4
108417,1,11
157972,0,2
158503,0,1
161610,0,1
164226,0,1
641266,0,2
108409,0,1
110121,0,1
116768,0,1
117683,0,1
202924,0,1
3422,1,26
8628,1,4
108476,1,1
108386,1,3
11375,1,24
159234,1,3
156254,1,5
108535,1,1
108568,0,3
110375,0,1
110445,0,1
110567,0,1
110575,1,3
110588,0,1
110733,1,2
110813,1,2
110759,1,3
111397,0,1
111400,0,2
111420,0,1
110757,1,3
111939,1,8
110182,0,1
108323,0,1
117645,1,1
117713,0,2
110141,1,2
117758,0,1
117767,0,1
116735,0,2
115567,1,13
117790,1,7
115545,1,2
117810,1,3
117466,0,3
117838,0,3
117851,0,2
65787,1,1
117895,1,4
19760,2,14
117989,0,1
117963,0,1
114522,1,5
116640,1,3
117670,0,3
110704,1,1
113150,0,1
118457,0,1
117536,1,2
112296,0,1
114297,1,3
115623,0,1
118633,0,1
118691,0,1
118815,0,1
118893,0,1
118895,0,1
114594,1,3
112403,0,1
118495,0,1
119379,1,2
119595,0,2
108887,0,1
61449,1,18
113374,0,1
113395,0,1
113404,0,1
113530,0,1
109619,1,1
113883,0,2
113923,0,1
113951,1,1
114127,0,1
114846,0,1
115024,0,1
115055,0,1
115393,0,1
115522,0,1
115269,1,3
111778,1,3
115713,1,1
115905,1,1
116187,0,1
114385,0,2
116646,0,1
116727,0,1
116783,0,1
116857,0,1
117132,0,1
117134,0,2
110832,1,2
117515,0,1
113599,1,2
117634,0,2
108583,0,1
20148,2,20
16746,1,2
109401,1,2
108693,1,4
108729,0,3
686674,1,1
104527,1,1
14426,1,1
108802,0,1
108799,0,1
108916,0,1
108996,0,1
109079,0,1
109124,0,1
109152,0,1
109162,0,1
100632,1,10
109285,0,1
108954,0,5
108976,0,2
109036,0,3
109106,0,2
109206,0,1
109214,0,1
129413,0,1
129763,0,2
130025,0,1
255345,0,1
2882,1,10
108977,0,1
108998,0,1
109080,1,2
109092,1,1
109102,1,4
109547,1,1
110393,0,1
110422,0,1
110656,0,2
110423,0,1
110943,1,1
111023,0,1
112250,0,1
113780,0,1
113845,0,1
113907,0,1
108652,1,1
114975,0,1
115205,1,1
115295,0,1
115349,0,1
110154,0,1
115670,0,1
115844,0,1
116056,1,2
116327,0,1
116556,0,1
116550,1,3
113109,1,2
116883,0,1
117065,0,1
117092,0,2
117202,0,1
117275,0,1
117864,0,1
117916,0,1
112316,0,2
118288,0,2
118441,0,1
118846,0,1
119329,0,1
104844,0,2
109184,0,1
106099,0,1
344152,2,61
100016,2,8
95362,1,3
110082,1,6
14428,1,15
77713,2,9
12752,1,4
109390,0,2
8489,1,1
77623,1,3
109389,0,1
111064,0,1
111082,0,2
111093,0,3
111100,0,1
5857,2,3
111118,0,1
111137,0,1
111138,1,3
111148,0,1
111164,0,1
116371,0,2
116402,0,1
116419,0,1
116426,0,1
116431,0,1
116442,0,1
97340,0,2
116498,0,1
118395,0,1
118384,0,1
118609,0,1
118627,0,1
64197,0,3
130092,0,1
130117,0,1
151852,0,2
151877,0,2
151907,0,1
151893,0,3
151909,0,1
151901,1,4
152037,1,1
9030,1,9
109356,0,1
109434,0,2
144418,0,1
109478,0,1
109499,0,1
8590,2,12
109537,0,1
109540,0,4
108930,0,1
4919,1,4
9134,1,6
109636,1,1
109661,0,1
184205,1,2
109704,0,1
115500,0,1
119694,0,1
109733,0,1
109745,1,7
125126,0,1
109756,0,4
354192,0,1
477106,0,2
306359,0,1
591338,0,2
606438,0,2
109776,0,1
110481,0,1
210509,1,1
109821,0,1
8723,0,2
109850,0,2
110876,0,1
111055,0,1
111161,0,1
112401,1,2
112726,0,2
114421,1,1
115566,0,2
109872,1,1
109951,0,1
110034,0,1
110913,0,1
111075,0,1
111373,0,1
112865,1,2
121060,0,1
107843,1,6
113180,0,1
249115,0,1
461132,0,1
495515,1,1
523931,0,1
567184,0,1
613007,0,1
65726,0,3
112216,1,1
112668,1,3
110024,1,7
351173,1,1
230687,1,9
414245,0,3
34334,1,3
430094,1,1
58640,1,11
110251,0,1
124837,1,2
152961,0,1
168170,0,1
103557,1,2
110068,0,6
128262,0,2
110122,0,3
8748,0,1
112754,1,1
86569,2,3
23213,1,3
239901,1,5
110132,1,3
110353,1,3
100564,0,2
336670,0,2
110404,0,6
119634,1,2
123173,0,2
133692,0,1
12307,1,1
138086,0,1
142223,0,1
149176,0,1
156069,1,2
160994,1,3
